,myID,0,1
12621,ENSG00000198176,0.6433124,0.35668766
4464,ENSG00000221829,0.6433755,0.3566245
6183,ENSG00000135070,0.6434398,0.35656014
12262,ENSG00000168952,0.6434836,0.35651636
3678,ENSG00000136048,0.64350414,0.35649586
10314,ENSG00000126254,0.6436885,0.35631147
5400,ENSG00000105793,0.64374375,0.3562563
1345,ENSG00000142959,0.64380074,0.35619923
9179,ENSG00000173868,0.6438323,0.3561677
8802,ENSG00000073150,0.6438642,0.3561358
12184,ENSG00000109689,0.6439671,0.35603288
2963,ENSG00000088882,0.64406794,0.35593206
6037,ENSG00000110944,0.64411813,0.35588184
11319,ENSG00000035115,0.6441363,0.35586372
1659,ENSG00000139178,0.64419293,0.3558071
7536,ENSG00000103150,0.6443038,0.3556962
12434,ENSG00000204267,0.6443393,0.3556607
5613,ENSG00000196866,0.6444561,0.3555439
13292,ENSG00000171206,0.64452046,0.3554795
6411,ENSG00000165097,0.64457715,0.35542285
12997,ENSG00000151117,0.6446213,0.35537872
5082,ENSG00000122694,0.64466697,0.35533303
10628,ENSG00000146083,0.64476484,0.3552352
9469,ENSG00000108439,0.64478666,0.35521334
8986,ENSG00000115252,0.64490527,0.3550948
9203,ENSG00000073921,0.6449449,0.35505515
8715,ENSG00000187950,0.6450102,0.3549898
14815,ENSG00000019995,0.64507395,0.3549261
2082,ENSG00000119242,0.64521533,0.35478464
2788,ENSG00000119397,0.6452972,0.3547028
8321,ENSG00000132911,0.645315,0.35468498
10407,ENSG00000035928,0.6453663,0.35463372
8799,ENSG00000120137,0.6455313,0.35446873
9068,ENSG00000181195,0.6455538,0.35444614
11788,ENSG00000102172,0.6456385,0.35436144
1077,ENSG00000125703,0.64565253,0.35434744
3631,ENSG00000125170,0.6456601,0.35433987
10724,ENSG00000146223,0.6457211,0.3542789
7225,ENSG00000247626,0.64572245,0.3542775
13174,ENSG00000134900,0.64578056,0.35421944
7222,ENSG00000075413,0.6458363,0.35416362
8737,ENSG00000174944,0.64590645,0.35409355
12590,ENSG00000149256,0.6459132,0.35408685
11065,ENSG00000167985,0.6459488,0.35405114
784,ENSG00000149089,0.6459532,0.35404688
1301,ENSG00000083123,0.6464857,0.35351434
8487,ENSG00000241058,0.64649385,0.35350618
11864,ENSG00000205302,0.6466254,0.3533746
2640,ENSG00000171365,0.64667034,0.35332963
6797,ENSG00000105609,0.64683926,0.3531608
2695,ENSG00000166250,0.6468785,0.35312158
9925,ENSG00000134222,0.6469318,0.35306814
4652,ENSG00000179431,0.64693236,0.35306767
9381,ENSG00000068137,0.64697987,0.35302013
14210,ENSG00000147905,0.6471117,0.3528883
5541,ENSG00000198265,0.64716446,0.3528355
8940,ENSG00000166803,0.64718103,0.3528189
6371,ENSG00000145936,0.6471888,0.35281125
14817,ENSG00000121988,0.64749724,0.35250273
452,ENSG00000126878,0.64765364,0.35234636
10865,ENSG00000102445,0.64767134,0.35232872
3823,ENSG00000127129,0.64773196,0.35226807
11314,ENSG00000154447,0.6477683,0.3522317
13755,ENSG00000090686,0.6477807,0.3522192
4713,ENSG00000217128,0.647852,0.352148
13794,ENSG00000137411,0.64795977,0.35204026
8288,ENSG00000196338,0.6480209,0.35197908
9211,ENSG00000165195,0.6480344,0.35196564
12172,ENSG00000124214,0.6480547,0.35194534
7231,ENSG00000086015,0.6481353,0.35186464
5317,ENSG00000083307,0.64821887,0.35178113
4255,ENSG00000131944,0.6482613,0.35173875
8553,ENSG00000105245,0.64839226,0.35160768
7907,ENSG00000196465,0.6484146,0.3515854
10926,ENSG00000141858,0.64851,0.35149008
7019,ENSG00000135521,0.64860755,0.35139242
337,ENSG00000153292,0.6486235,0.3513764
5037,ENSG00000133574,0.64867324,0.35132682
11610,ENSG00000167703,0.648677,0.351323
3578,ENSG00000059769,0.64870834,0.35129166
5165,ENSG00000144674,0.64873487,0.3512651
2686,ENSG00000130779,0.6487425,0.3512575
4216,ENSG00000171311,0.6487551,0.35124496
7135,ENSG00000166963,0.6487707,0.35122928
9270,ENSG00000107242,0.64880085,0.3511991
7102,ENSG00000102158,0.64884907,0.3511509
8136,ENSG00000213619,0.6488542,0.35114583
4696,ENSG00000007933,0.64887154,0.35112846
1293,ENSG00000141376,0.64900213,0.35099784
6987,ENSG00000175324,0.64900744,0.35099262
1202,ENSG00000155096,0.6490396,0.35096037
6629,ENSG00000171346,0.6490481,0.3509519
2139,ENSG00000082258,0.64910656,0.35089344
11035,ENSG00000116171,0.64918643,0.35081354
7220,ENSG00000116141,0.64926267,0.35073736
10845,ENSG00000114993,0.6492657,0.3507343
13772,ENSG00000147679,0.64932376,0.3506762
3008,ENSG00000005469,0.6493891,0.3506109
4767,ENSG00000165879,0.64940274,0.35059732
13348,ENSG00000102804,0.6494952,0.35050485
3441,ENSG00000178700,0.6495525,0.35044748
2893,ENSG00000145244,0.6495736,0.35042644
13309,ENSG00000174173,0.64958864,0.35041136
9351,ENSG00000075651,0.6495904,0.35040966
1433,ENSG00000137274,0.6496238,0.3503762
8094,ENSG00000103034,0.6496741,0.35032588
10971,ENSG00000133812,0.64973366,0.35026634
6977,ENSG00000125872,0.64975435,0.3502457
9687,ENSG00000221988,0.64977497,0.35022506
10780,ENSG00000136643,0.64978176,0.35021824
10358,ENSG00000167771,0.64998484,0.35001513
3177,ENSG00000154832,0.6500605,0.34993953
3556,ENSG00000148719,0.65008116,0.34991884
5809,ENSG00000167733,0.6501292,0.34987086
10292,ENSG00000244462,0.6501462,0.34985384
8576,ENSG00000176046,0.6502154,0.34978458
1468,ENSG00000160469,0.6502243,0.34977567
4841,ENSG00000111432,0.65028065,0.34971935
3984,ENSG00000012660,0.6503099,0.34969002
3592,ENSG00000100246,0.6503316,0.34966832
9125,ENSG00000130313,0.6503333,0.34966674
13979,ENSG00000152763,0.6504978,0.3495023
7757,ENSG00000178860,0.65056366,0.34943625
2598,ENSG00000144021,0.6506092,0.34939077
7567,ENSG00000121211,0.6506342,0.34936577
5450,ENSG00000131373,0.6506475,0.34935248
14254,ENSG00000091656,0.6507151,0.3492848
4751,ENSG00000164379,0.6507388,0.34926125
13280,ENSG00000169871,0.6507764,0.34922358
3982,ENSG00000066322,0.6507845,0.34921545
3841,ENSG00000132394,0.6508079,0.34919214
4051,ENSG00000120533,0.65083677,0.3491633
9271,ENSG00000186111,0.6508901,0.34910992
13324,ENSG00000180098,0.65091676,0.34908316
6138,ENSG00000198700,0.6509713,0.34902865
10446,ENSG00000076344,0.6510121,0.34898782
3887,ENSG00000013016,0.6510708,0.34892926
817,ENSG00000136044,0.65110093,0.34889904
1142,ENSG00000159720,0.651188,0.34881198
7936,ENSG00000170011,0.6512804,0.34871954
10970,ENSG00000100241,0.65141976,0.34858018
8176,ENSG00000185049,0.65143,0.34856996
10516,ENSG00000124784,0.65144026,0.34855974
8711,ENSG00000169918,0.6515034,0.34849665
1214,ENSG00000187676,0.6515256,0.34847435
9722,ENSG00000138073,0.65156716,0.34843284
13724,ENSG00000156256,0.65166545,0.34833455
8401,ENSG00000135838,0.65172577,0.34827417
1856,ENSG00000152495,0.65179116,0.34820884
14186,ENSG00000123200,0.6518731,0.34812686
12565,ENSG00000196116,0.65192354,0.34807652
9555,ENSG00000102312,0.6519236,0.34807643
2306,ENSG00000128536,0.6519258,0.34807423
4940,ENSG00000059691,0.6519921,0.34800792
7987,ENSG00000102452,0.6520509,0.34794906
7182,ENSG00000188130,0.65225214,0.34774792
4801,ENSG00000140718,0.6523352,0.3476648
11102,ENSG00000132432,0.65235883,0.3476412
1436,ENSG00000125999,0.65243983,0.34756014
8018,ENSG00000166833,0.6524457,0.3475544
3198,ENSG00000273749,0.6524541,0.3475459
5084,ENSG00000107249,0.65245837,0.34754163
13747,ENSG00000085982,0.6524899,0.34751004
1128,ENSG00000167283,0.65266037,0.3473396
4213,ENSG00000182473,0.6527434,0.34725657
11828,ENSG00000184209,0.65275687,0.34724316
13132,ENSG00000100038,0.65278226,0.3472178
8485,ENSG00000117481,0.65279853,0.34720147
10573,ENSG00000133135,0.6528298,0.3471702
12577,ENSG00000109927,0.65285575,0.3471442
5616,ENSG00000274997,0.6528849,0.34711507
14846,ENSG00000174442,0.6529384,0.3470616
4549,ENSG00000164117,0.6530182,0.34698182
5375,ENSG00000165417,0.6530459,0.3469541
5531,ENSG00000092148,0.65314275,0.3468573
738,ENSG00000100280,0.65318304,0.346817
3599,ENSG00000187957,0.653204,0.34679604
4135,ENSG00000147475,0.6532146,0.34678543
9728,ENSG00000085377,0.653377,0.346623
9158,ENSG00000129292,0.65344065,0.34655932
13293,ENSG00000100505,0.65351725,0.3464828
3790,ENSG00000105246,0.6535444,0.34645554
2321,ENSG00000155111,0.6535718,0.34642828
521,ENSG00000248993,0.65361184,0.34638816
11602,ENSG00000138821,0.6536221,0.34637788
5619,ENSG00000275221,0.6536271,0.3463728
297,ENSG00000197859,0.6536818,0.34631822
4342,ENSG00000150756,0.6536844,0.34631565
4990,ENSG00000092208,0.6537195,0.34628057
5316,ENSG00000134317,0.6537419,0.34625813
10341,ENSG00000056586,0.6537596,0.34624037
9703,ENSG00000143294,0.653809,0.346191
3547,ENSG00000007174,0.65381926,0.3461807
8446,ENSG00000106459,0.6539534,0.3460466
5253,ENSG00000174946,0.65397215,0.34602785
7523,ENSG00000089693,0.6540249,0.34597513
8761,ENSG00000175115,0.6540646,0.34593534
13134,ENSG00000197579,0.65412253,0.34587747
8651,ENSG00000079482,0.6541579,0.34584206
6965,ENSG00000171492,0.6541722,0.34582785
14190,ENSG00000014164,0.65426767,0.3457324
13044,ENSG00000109079,0.6542912,0.3457088
11324,ENSG00000129946,0.6543023,0.34569773
5748,ENSG00000105323,0.6543534,0.34564662
5543,ENSG00000136929,0.65445155,0.34554842
11654,ENSG00000165970,0.65452754,0.3454724
13686,ENSG00000125351,0.6545307,0.3454693
8613,ENSG00000109205,0.6545449,0.34545508
7457,ENSG00000102858,0.654549,0.345451
6383,ENSG00000170745,0.6545996,0.34540042
8759,ENSG00000112530,0.65464276,0.34535727
4873,ENSG00000187730,0.65466356,0.34533644
4552,ENSG00000119402,0.6546795,0.3453206
6938,ENSG00000066557,0.65474045,0.34525955
14168,ENSG00000114853,0.6548577,0.34514233
5226,ENSG00000277494,0.6549472,0.34505278
6963,ENSG00000197147,0.6549924,0.34500754
8990,ENSG00000172572,0.65500677,0.3449932
3261,ENSG00000071626,0.65531665,0.34468335
6591,ENSG00000183542,0.6553362,0.3446638
6917,ENSG00000165501,0.6554734,0.34452662
3310,ENSG00000137100,0.6555253,0.3444747
8082,ENSG00000058804,0.6555508,0.34444916
13934,ENSG00000101940,0.6557976,0.34420243
2338,ENSG00000145996,0.6558121,0.34418797
2478,ENSG00000166596,0.65582037,0.3441796
11152,ENSG00000112701,0.65583795,0.344162
11521,ENSG00000225697,0.6558971,0.34410295
6868,ENSG00000138131,0.6561608,0.34383926
2951,ENSG00000071894,0.65635926,0.34364066
13476,ENSG00000108423,0.6564909,0.34350914
7675,ENSG00000082515,0.6565049,0.34349504
9624,ENSG00000104881,0.65662026,0.3433798
11093,ENSG00000113615,0.6566448,0.3433552
14085,ENSG00000139131,0.65694815,0.34305188
9690,ENSG00000102103,0.65699345,0.34300658
8135,ENSG00000158864,0.6570045,0.34299546
12015,ENSG00000138600,0.65710974,0.3428903
9061,ENSG00000198300,0.6571324,0.34286758
3483,ENSG00000151240,0.6572105,0.3427895
6976,ENSG00000173114,0.6572548,0.3427452
4528,ENSG00000147364,0.6572575,0.3427426
2867,ENSG00000105669,0.6572981,0.3427019
13229,ENSG00000153339,0.6573042,0.34269577
12474,ENSG00000156787,0.6573055,0.34269455
12802,ENSG00000170348,0.65731484,0.3426851
1407,ENSG00000165733,0.65748656,0.34251344
3598,ENSG00000137976,0.6575626,0.34243733
3066,ENSG00000170367,0.6575746,0.3424254
8042,ENSG00000154654,0.6575955,0.34240454
10228,ENSG00000136237,0.65776604,0.34223396
9918,ENSG00000128789,0.6579958,0.34200418
9782,ENSG00000132600,0.6580542,0.3419458
13108,ENSG00000141232,0.65805864,0.34194142
6408,ENSG00000100196,0.6581076,0.34189242
3410,ENSG00000023697,0.6581693,0.34183073
10199,ENSG00000116191,0.6581918,0.34180823
11981,ENSG00000104133,0.65829015,0.34170985
12326,ENSG00000133789,0.6583083,0.3416917
5682,ENSG00000204252,0.6584186,0.34158134
12060,ENSG00000171943,0.65846026,0.3415397
9774,ENSG00000180228,0.6584621,0.34153783
12518,ENSG00000204219,0.65850973,0.3414903
6824,ENSG00000189067,0.65860283,0.3413972
9733,ENSG00000186652,0.65860707,0.34139293
7543,ENSG00000142606,0.6586726,0.34132737
13100,ENSG00000090905,0.6588207,0.34117928
3395,ENSG00000162777,0.658848,0.3411521
3472,ENSG00000131504,0.6588487,0.34115124
11357,ENSG00000254521,0.6589051,0.3410949
7950,ENSG00000156239,0.65903014,0.34096986
8170,ENSG00000114904,0.65909004,0.34091
1024,ENSG00000126522,0.6591884,0.3408116
7572,ENSG00000114978,0.6592098,0.34079027
6085,ENSG00000168395,0.65925074,0.3407493
12543,ENSG00000176907,0.65926045,0.34073952
942,ENSG00000175906,0.6593154,0.34068465
3089,ENSG00000144677,0.65938187,0.34061816
10578,ENSG00000170881,0.65940744,0.34059256
12243,ENSG00000117758,0.65944064,0.34055933
5459,ENSG00000140511,0.65948224,0.34051782
438,ENSG00000153207,0.65949696,0.3405031
13321,ENSG00000171103,0.65954584,0.34045416
7829,ENSG00000139505,0.65955967,0.34044036
10376,ENSG00000129625,0.6596073,0.34039268
3971,ENSG00000062598,0.6596236,0.34037632
7286,ENSG00000125885,0.6596658,0.3403342
3662,ENSG00000142002,0.6596917,0.34030828
14348,ENSG00000163848,0.6596918,0.3403082
6964,ENSG00000171488,0.6597309,0.34026906
5484,ENSG00000196565,0.65974575,0.34025425
862,ENSG00000107863,0.65985864,0.3401414
4065,ENSG00000120616,0.6599046,0.3400954
1378,ENSG00000270181,0.6601535,0.33984652
2979,ENSG00000107175,0.66037387,0.33962613
11365,ENSG00000147955,0.6604207,0.33957934
7308,ENSG00000138400,0.6606025,0.33939743
11628,ENSG00000088836,0.66061836,0.3393816
9957,ENSG00000160013,0.6607175,0.33928257
10798,ENSG00000125844,0.6607557,0.3392443
10736,ENSG00000148688,0.66078496,0.33921498
8692,ENSG00000128694,0.66080177,0.3391982
10976,ENSG00000109929,0.6608931,0.3391069
1368,ENSG00000100290,0.6609077,0.33909237
7672,ENSG00000112651,0.660908,0.33909202
2876,ENSG00000111652,0.66092676,0.33907324
6609,ENSG00000128944,0.66101617,0.3389839
2838,ENSG00000172752,0.6610203,0.3389797
12337,ENSG00000117614,0.6610586,0.33894143
8675,ENSG00000135506,0.66115224,0.33884776
9085,ENSG00000121680,0.66119784,0.33880213
13698,ENSG00000010256,0.66128945,0.33871052
6166,ENSG00000168264,0.66129106,0.33870888
9049,ENSG00000162366,0.66129416,0.33870587
4505,ENSG00000171823,0.6613085,0.33869153
11705,ENSG00000065613,0.66131693,0.3386831
6666,ENSG00000167618,0.66144496,0.3385551
8,ENSG00000115977,0.66145635,0.33854365
7245,ENSG00000103495,0.66149116,0.33850878
1027,ENSG00000070669,0.66150826,0.33849177
217,ENSG00000097021,0.66151696,0.33848307
5668,ENSG00000095951,0.6615336,0.3384665
12516,ENSG00000187735,0.66166395,0.33833602
2971,ENSG00000169372,0.6616829,0.33831707
9148,ENSG00000102174,0.6616962,0.33830377
1974,ENSG00000132024,0.6616973,0.3383027
8936,ENSG00000156374,0.66171193,0.3382881
2064,ENSG00000120647,0.6617483,0.33825174
10035,ENSG00000100362,0.6617488,0.33825117
9650,ENSG00000117751,0.6618932,0.33810678
7562,ENSG00000173269,0.66191494,0.3380851
7945,ENSG00000102921,0.6619465,0.33805352
4715,ENSG00000168522,0.6619804,0.33801952
3858,ENSG00000115468,0.6620411,0.33795887
7111,ENSG00000165072,0.6620505,0.33794954
3230,ENSG00000108669,0.6620895,0.3379105
11861,ENSG00000115234,0.66214615,0.33785385
1123,ENSG00000154518,0.6622417,0.3377583
8228,ENSG00000169599,0.6622597,0.33774024
588,ENSG00000242110,0.66245043,0.33754957
10794,ENSG00000116954,0.66246563,0.33753437
2706,ENSG00000104853,0.6628965,0.3371035
5230,ENSG00000198522,0.6629544,0.33704555
10203,ENSG00000131477,0.6629706,0.33702937
4155,ENSG00000089048,0.66301745,0.33698255
3849,ENSG00000203666,0.6630204,0.33697963
13121,ENSG00000158882,0.6630922,0.3369079
3029,ENSG00000172346,0.66310537,0.33689463
11781,ENSG00000088826,0.6631995,0.33680055
14266,ENSG00000179059,0.66324055,0.33675948
196,ENSG00000176244,0.66335404,0.33664596
3443,ENSG00000095059,0.6633638,0.3366362
2769,ENSG00000198791,0.66349286,0.33650717
10955,ENSG00000205323,0.6635097,0.33649024
8020,ENSG00000213995,0.6637068,0.33629325
12157,ENSG00000133121,0.6637201,0.3362799
10305,ENSG00000091009,0.6639366,0.33606339
10159,ENSG00000079974,0.6640025,0.33599752
620,ENSG00000176248,0.66401184,0.33598813
13874,ENSG00000223501,0.664111,0.33588895
8026,ENSG00000158747,0.6641278,0.33587217
6334,ENSG00000069424,0.66430956,0.33569047
9659,ENSG00000074211,0.6643322,0.33566785
8371,ENSG00000139910,0.6643578,0.33564225
10026,ENSG00000185129,0.66436106,0.33563894
590,ENSG00000123505,0.6645266,0.33547336
11377,ENSG00000197555,0.664545,0.335455
9297,ENSG00000127564,0.6645687,0.33543125
4619,ENSG00000213066,0.6645737,0.33542624
670,ENSG00000154065,0.6645763,0.33542368
7876,ENSG00000059728,0.66458553,0.3354145
558,ENSG00000120697,0.6646653,0.33533472
194,ENSG00000107897,0.6647153,0.33528465
12723,ENSG00000105197,0.66479653,0.3352035
10571,ENSG00000101695,0.6648025,0.3351975
403,ENSG00000135439,0.664817,0.33518302
1092,ENSG00000145246,0.6648579,0.33514214
7234,ENSG00000120539,0.66499484,0.3350052
4754,ENSG00000179772,0.66507715,0.33492282
7691,ENSG00000185608,0.665116,0.334884
4743,ENSG00000139445,0.6651928,0.33480728
12689,ENSG00000066654,0.66521907,0.33478096
2324,ENSG00000111328,0.6652568,0.3347431
12280,ENSG00000196502,0.66526,0.33473995
12503,ENSG00000143178,0.66529393,0.33470604
676,ENSG00000213337,0.665346,0.33465397
11581,ENSG00000160190,0.6653958,0.33460417
11074,ENSG00000100445,0.66556793,0.33443204
4244,ENSG00000164220,0.66569597,0.334304
2919,ENSG00000161281,0.66572946,0.33427057
9388,ENSG00000241839,0.66592115,0.33407882
10991,ENSG00000168079,0.66601926,0.33398068
2041,ENSG00000109881,0.66604537,0.33395466
12797,ENSG00000143183,0.6660743,0.3339257
7002,ENSG00000105699,0.6661621,0.3338379
4108,ENSG00000187672,0.6662011,0.3337989
12760,ENSG00000140406,0.6662483,0.3337517
4585,ENSG00000066926,0.66634756,0.33365238
14030,ENSG00000124535,0.6664008,0.3335992
3657,ENSG00000254986,0.6665305,0.33346954
11777,ENSG00000119953,0.66668594,0.33331406
11752,ENSG00000116698,0.6667378,0.3332622
3030,ENSG00000009307,0.6668008,0.33319923
5530,ENSG00000112406,0.66680425,0.33319575
708,ENSG00000143401,0.66680944,0.33319053
9104,ENSG00000114268,0.6668913,0.3331087
14847,ENSG00000122952,0.6669227,0.33307725
10950,ENSG00000079332,0.66692394,0.33307606
3414,ENSG00000175084,0.66692495,0.33307502
11325,ENSG00000148082,0.66710407,0.33289587
2672,ENSG00000152672,0.6671119,0.33288813
7674,ENSG00000197345,0.6671867,0.33281326
5959,ENSG00000119650,0.66726345,0.33273655
9742,ENSG00000146143,0.66734314,0.33265686
7450,ENSG00000152127,0.66735613,0.33264393
10550,ENSG00000136104,0.6674533,0.3325467
5615,ENSG00000196787,0.6674755,0.3325245
6435,ENSG00000112232,0.6674755,0.33252442
3474,ENSG00000139734,0.66752726,0.33247277
1501,ENSG00000026950,0.66753155,0.33246848
5818,ENSG00000025423,0.6675352,0.33246484
13766,ENSG00000183520,0.66759396,0.3324061
7152,ENSG00000139625,0.66768074,0.3323193
5004,ENSG00000145990,0.66792333,0.33207673
4928,ENSG00000139354,0.66801125,0.3319887
13487,ENSG00000078246,0.6680337,0.33196625
751,ENSG00000132842,0.6680349,0.3319651
7984,ENSG00000161653,0.66805834,0.33194163
2683,ENSG00000112782,0.6681033,0.3318967
8448,ENSG00000158458,0.6681326,0.3318674
4561,ENSG00000119616,0.66818285,0.33181712
4575,ENSG00000142748,0.6682785,0.33172154
4775,ENSG00000151474,0.66833496,0.33166504
7589,ENSG00000103111,0.6683672,0.33163273
12813,ENSG00000166292,0.66839343,0.3316066
9505,ENSG00000166169,0.6685308,0.33146918
14306,ENSG00000146007,0.6686752,0.33132488
10074,ENSG00000151576,0.66887176,0.33112827
6178,ENSG00000170549,0.66901773,0.33098233
7833,ENSG00000135297,0.6691818,0.3308182
308,ENSG00000213638,0.6692339,0.3307661
4639,ENSG00000130720,0.66926944,0.33073056
7274,ENSG00000126217,0.6692889,0.33071116
8416,ENSG00000164128,0.66929847,0.33070153
554,ENSG00000101901,0.66939795,0.33060202
470,ENSG00000140057,0.66941637,0.33058366
3952,ENSG00000141642,0.6694182,0.33058178
12683,ENSG00000054118,0.6694688,0.33053115
6362,ENSG00000162728,0.6694857,0.33051434
3406,ENSG00000035499,0.66960263,0.33039746
2930,ENSG00000109472,0.6696569,0.33034313
4791,ENSG00000186765,0.6696791,0.3303209
2076,ENSG00000168071,0.66968334,0.3303166
14464,ENSG00000169981,0.6697908,0.3302091
10182,ENSG00000164080,0.6698287,0.33017126
6985,ENSG00000185565,0.6698907,0.3301093
13371,ENSG00000106025,0.6699103,0.33008966
13504,ENSG00000084652,0.66998,0.33002004
13035,ENSG00000125247,0.67000777,0.3299923
5436,ENSG00000099284,0.6700415,0.32995856
5090,ENSG00000065325,0.67004794,0.32995197
7022,ENSG00000108848,0.6701178,0.3298822
8340,ENSG00000165271,0.67020077,0.32979926
13999,ENSG00000109501,0.67022544,0.3297745
2458,ENSG00000172292,0.67026347,0.3297366
10279,ENSG00000122257,0.67029816,0.3297018
11798,ENSG00000135632,0.67031705,0.32968295
9538,ENSG00000099821,0.6703445,0.3296555
3012,ENSG00000105662,0.6703678,0.3296322
8587,ENSG00000167693,0.67037076,0.3296293
5407,ENSG00000112599,0.6703759,0.32962412
3936,ENSG00000163412,0.6703874,0.32961264
7454,ENSG00000125871,0.6704046,0.32959542
2551,ENSG00000131165,0.6704814,0.3295186
9160,ENSG00000040633,0.67050093,0.3294991
11776,ENSG00000205571,0.67054725,0.32945275
5633,ENSG00000273703,0.67057383,0.3294261
139,ENSG00000144785,0.670599,0.32940102
4121,ENSG00000113719,0.67063195,0.329368
7814,ENSG00000163738,0.6706637,0.32933632
983,ENSG00000172995,0.67073464,0.32926542
688,ENSG00000235098,0.67078656,0.32921347
3126,ENSG00000143079,0.67079705,0.32920292
1358,ENSG00000180828,0.67081714,0.3291829
2711,ENSG00000158258,0.67094386,0.32905614
10932,ENSG00000164483,0.67098576,0.32901424
11298,ENSG00000142669,0.6710139,0.32898614
7099,ENSG00000269313,0.6710333,0.3289667
5271,ENSG00000112218,0.671063,0.32893702
13673,ENSG00000140553,0.67120826,0.32879168
6237,ENSG00000135916,0.6712128,0.3287872
11932,ENSG00000189120,0.67124206,0.32875797
752,ENSG00000103723,0.67125195,0.32874805
12035,ENSG00000160460,0.67128885,0.32871115
6367,ENSG00000171303,0.6712966,0.32870343
5100,ENSG00000120820,0.6713019,0.32869813
3420,ENSG00000169598,0.67130846,0.32869148
4172,ENSG00000171503,0.67135686,0.32864314
3585,ENSG00000101152,0.67139626,0.32860374
5768,ENSG00000108511,0.67140335,0.32859662
945,ENSG00000113966,0.6714447,0.32855532
2714,ENSG00000175416,0.67152494,0.32847506
8983,ENSG00000115539,0.6715424,0.3284576
2903,ENSG00000006695,0.6715523,0.3284476
123,ENSG00000267748,0.671574,0.32842594
24,ENSG00000179869,0.6716541,0.32834592
13110,ENSG00000132773,0.671691,0.32830903
7617,ENSG00000178802,0.67170066,0.32829937
9924,ENSG00000125650,0.6717048,0.32829514
10551,ENSG00000172922,0.6718493,0.32815066
2050,ENSG00000160124,0.6718623,0.32813776
7614,ENSG00000135698,0.67194164,0.32805836
11266,ENSG00000127990,0.6719544,0.32804555
11007,ENSG00000164265,0.6719933,0.3280067
2774,ENSG00000257727,0.67201567,0.3279844
10032,ENSG00000091127,0.67207706,0.32792297
304,ENSG00000197381,0.67210466,0.32789534
3725,ENSG00000144048,0.6721741,0.3278259
7522,ENSG00000178053,0.6721941,0.32780594
14303,ENSG00000196345,0.672236,0.32776397
10832,ENSG00000147655,0.6722731,0.3277269
995,ENSG00000180801,0.6723031,0.3276969
9290,ENSG00000107593,0.67231685,0.32768315
691,ENSG00000064999,0.6723457,0.32765424
13267,ENSG00000104228,0.67235374,0.32764623
4768,ENSG00000181274,0.67236006,0.3276399
8071,ENSG00000266412,0.6723732,0.3276268
6207,ENSG00000005884,0.67248464,0.32751533
12744,ENSG00000149476,0.67269844,0.32730156
13427,ENSG00000183891,0.67269915,0.3273008
3365,ENSG00000278053,0.6727386,0.3272614
6563,ENSG00000109466,0.6727959,0.32720414
28,ENSG00000154262,0.67279845,0.32720152
11797,ENSG00000186532,0.6728022,0.32719788
5292,ENSG00000160360,0.6728704,0.32712957
10448,ENSG00000127074,0.67290175,0.3270982
7046,ENSG00000150551,0.6729285,0.32707158
13386,ENSG00000156298,0.6730332,0.32696682
6699,ENSG00000166173,0.67304736,0.32695267
10394,ENSG00000111404,0.673088,0.32691196
7289,ENSG00000178460,0.67318195,0.3268181
11582,ENSG00000134955,0.6731933,0.32680666
6840,ENSG00000185621,0.67324716,0.32675284
3127,ENSG00000142544,0.673267,0.32673305
331,ENSG00000135298,0.67333007,0.32666996
13480,ENSG00000130640,0.67334014,0.32665983
5286,ENSG00000111291,0.6733956,0.32660452
1792,ENSG00000178538,0.6736084,0.32639152
6250,ENSG00000128928,0.67364293,0.32635704
2553,ENSG00000130724,0.67364615,0.3263538
9307,ENSG00000144837,0.6736611,0.32633886
3286,ENSG00000172992,0.6736756,0.3263243
7288,ENSG00000197771,0.6737135,0.32628646
13701,ENSG00000173660,0.67376703,0.32623294
9619,ENSG00000204619,0.67384976,0.32615018
14281,ENSG00000165861,0.6738506,0.3261494
4882,ENSG00000179271,0.673853,0.326147
1805,ENSG00000157388,0.67386144,0.3261386
3632,ENSG00000101134,0.6740057,0.32599437
867,ENSG00000145819,0.6740105,0.32598943
9804,ENSG00000136875,0.6741993,0.3258007
13400,ENSG00000162526,0.67423725,0.32576278
9347,ENSG00000154822,0.6742576,0.32574245
8357,ENSG00000196943,0.67433155,0.32566845
14644,ENSG00000173545,0.67436105,0.32563898
6436,ENSG00000131773,0.674447,0.32555294
14060,ENSG00000196236,0.6744948,0.32550517
4379,ENSG00000122378,0.6745309,0.32546908
14291,ENSG00000138658,0.67465836,0.3253416
8513,ENSG00000169006,0.6746614,0.32533857
10463,ENSG00000144468,0.674836,0.32516405
10324,ENSG00000153250,0.6748456,0.32515436
9132,ENSG00000184207,0.6748686,0.32513142
469,ENSG00000085231,0.67489797,0.3251021
61,ENSG00000114786,0.6750035,0.3249964
3577,ENSG00000170946,0.6750219,0.32497805
5621,ENSG00000278677,0.67508143,0.3249186
7925,ENSG00000128833,0.6753478,0.32465225
10413,ENSG00000092871,0.67536026,0.3246397
12566,ENSG00000156414,0.67536145,0.3246385
5670,ENSG00000127124,0.67548555,0.3245144
388,ENSG00000196526,0.6754928,0.32450718
9643,ENSG00000173281,0.6755044,0.32449555
9344,ENSG00000114805,0.67550725,0.32449275
3315,ENSG00000043093,0.6755168,0.3244832
8351,ENSG00000087269,0.67552257,0.32447743
